시도,시군구,행정구역명,행정동,법정동,행정구역분류(통계청),행정동코드(10자리),법정동코드(10자리)
강원도,평창군,평창읍,평창읍,여만리,3234011,4276025000,4276025042
강원도,평창군,평창읍,평창읍,후평리,3234011,4276025000,4276025043
강원도,평창군,평창읍,평창읍,주진리,3234011,4276025000,4276025044
강원도,평창군,평창읍,평창읍,용항리,3234011,4276025000,4276025045
강원도,평창군,평창읍,평창읍,임하리,3234011,4276025000,4276025046
강원도,평창군,평창읍,평창읍,계장리,3234011,4276025000,4276025047
강원도,평창군,평창읍,평창읍,다수리,3234011,4276025000,4276025048
강원도,평창군,평창읍,평창읍,하일리,3234011,4276025000,4276025049
강원도,평창군,평창읍,평창읍,원당리,3234011,4276025000,4276025050
강원도,평창군,평창읍,평창읍,뇌운리,3234011,4276025000,4276025051
강원도,평창군,미탄면,미탄면,미탄면,3234031,4276031000,4276031000
강원도,평창군,미탄면,미탄면,창리,3234031,4276031000,4276031021
강원도,평창군,미탄면,미탄면,율치리,3234031,4276031000,4276031022
강원도,평창군,미탄면,미탄면,회동리,3234031,4276031000,4276031023
강원도,평창군,미탄면,미탄면,평안리,3234031,4276031000,4276031024
강원도,평창군,미탄면,미탄면,백운리,3234031,4276031000,4276031025
강원도,평창군,미탄면,미탄면,한탄리,3234031,4276031000,4276031026
강원도,평창군,미탄면,미탄면,기화리,3234031,4276031000,4276031027
강원도,평창군,미탄면,미탄면,마하리,3234031,4276031000,4276031028
강원도,평창군,미탄면,미탄면,수청리,3234031,4276031000,4276031029
강원도,평창군,방림면,방림면,방림면,3234032,4276032000,4276032000
강원도,평창군,방림면,방림면,방림리,3234032,4276032000,4276032021
강원도,평창군,방림면,방림면,운교리,3234032,4276032000,4276032022
강원도,평창군,방림면,방림면,계촌리,3234032,4276032000,4276032023
강원도,평창군,방림면계촌출장소,방림면계촌출장소,평창군,,4276032500,4276000000
강원도,평창군,대화면,대화면,대화면,3234033,4276033000,4276033000
강원도,평창군,대화면,대화면,대화리,3234033,4276033000,4276033021
강원도,평창군,대화면,대화면,신리,3234033,4276033000,4276033022
강원도,평창군,대화면,대화면,개수리,3234033,4276033000,4276033023
강원도,평창군,대화면,대화면,상안미리,3234033,4276033000,4276033024
강원도,평창군,대화면,대화면,하안미리,3234033,4276033000,4276033025
강원도,평창군,봉평면,봉평면,봉평면,3234034,4276034000,4276034000
강원도,평창군,봉평면,봉평면,창동리,3234034,4276034000,4276034021
강원도,평창군,봉평면,봉평면,평촌리,3234034,4276034000,4276034022
강원도,평창군,봉평면,봉평면,유포리,3234034,4276034000,4276034023
강원도,평창군,봉평면,봉평면,진조리,3234034,4276034000,4276034024
강원도,평창군,봉평면,봉평면,면온리,3234034,4276034000,4276034025
강원도,평창군,봉평면,봉평면,무이리,3234034,4276034000,4276034026
강원도,평창군,봉평면,봉평면,흥정리,3234034,4276034000,4276034027
강원도,평창군,봉평면,봉평면,원길리,3234034,4276034000,4276034028
강원도,평창군,봉평면,봉평면,덕거리,3234034,4276034000,4276034029
강원도,평창군,용평면,용평면,용평면,3234035,4276035000,4276035000
강원도,평창군,용평면,용평면,용전리,3234035,4276035000,4276035021
강원도,평창군,용평면,용평면,이목정리,3234035,4276035000,4276035022
강원도,평창군,용평면,용평면,속사리,3234035,4276035000,4276035023
강원도,평창군,용평면,용평면,노동리,3234035,4276035000,4276035024
강원도,평창군,용평면,용평면,도사리,3234035,4276035000,4276035025
강원도,평창군,용평면,용평면,백옥포리,3234035,4276035000,4276035026
강원도,평창군,용평면,용평면,장평리,3234035,4276035000,4276035027
강원도,평창군,용평면,용평면,재산리,3234035,4276035000,4276035028
강원도,평창군,진부면,진부면,진부면,3234036,4276036000,4276036000
강원도,평창군,진부면,진부면,하진부리,3234036,4276036000,4276036021
강원도,평창군,진부면,진부면,상진부리,3234036,4276036000,4276036022
강원도,평창군,진부면,진부면,송정리,3234036,4276036000,4276036023
강원도,평창군,진부면,진부면,두일리,3234036,4276036000,4276036024
강원도,평창군,진부면,진부면,척천리,3234036,4276036000,4276036025
강원도,평창군,진부면,진부면,탑동리,3234036,4276036000,4276036026
강원도,평창군,진부면,진부면,동산리,3234036,4276036000,4276036027
강원도,평창군,진부면,진부면,간평리,3234036,4276036000,4276036028
강원도,평창군,진부면,진부면,상월오개리,3234036,4276036000,4276036029
강원도,평창군,진부면,진부면,거문리,3234036,4276036000,4276036030
강원도,평창군,진부면,진부면,신기리,3234036,4276036000,4276036031
강원도,평창군,진부면,진부면,봉산리,3234036,4276036000,4276036032
강원도,평창군,진부면,진부면,마평리,3234036,4276036000,4276036033
강원도,평창군,진부면,진부면,수항리,3234036,4276036000,4276036034
강원도,평창군,진부면,진부면,화의리,3234036,4276036000,4276036035
강원도,평창군,진부면,진부면,막동리,3234036,4276036000,4276036036
강원도,평창군,진부면,진부면,장전리,3234036,4276036000,4276036037
강원도,평창군,진부면,진부면,호명리,3234036,4276036000,4276036038
강원도,평창군,대관령면,대관령면,대관령면,3234037,4276038000,4276038000
강원도,평창군,대관령면,대관령면,유천리,3234037,4276038000,4276038021
강원도,평창군,대관령면,대관령면,병내리,3234037,4276038000,4276038022
강원도,평창군,대관령면,대관령면,차항리,3234037,4276038000,4276038023
강원도,평창군,대관령면,대관령면,횡계리,3234037,4276038000,4276038024
강원도,평창군,대관령면,대관령면,수하리,3234037,4276038000,4276038025
강원도,평창군,대관령면,대관령면,용산리,3234037,4276038000,4276038026
강원도,정선군,정선읍,정선읍,정선읍,3235011,4277025000,4277025000
강원도,정선군,정선읍,정선읍,봉양리,3235011,4277025000,4277025021
강원도,정선군,정선읍,정선읍,북실리,3235011,4277025000,4277025022
강원도,정선군,정선읍,정선읍,덕송리,3235011,4277025000,4277025023
강원도,정선군,정선읍,정선읍,애산리,3235011,4277025000,4277025024
강원도,정선군,정선읍,정선읍,신월리,3235011,4277025000,4277025025
강원도,정선군,정선읍,정선읍,덕우리,3235011,4277025000,4277025026
강원도,정선군,정선읍,정선읍,여탄리,3235011,4277025000,4277025027
강원도,정선군,정선읍,정선읍,회동리,3235011,4277025000,4277025028
강원도,정선군,정선읍,정선읍,용탄리,3235011,4277025000,4277025029
강원도,정선군,정선읍,정선읍,광하리,3235011,4277025000,4277025030
강원도,정선군,정선읍,정선읍,귤암리,3235011,4277025000,4277025031
강원도,정선군,정선읍,정선읍,가수리,3235011,4277025000,4277025032
강원도,정선군,고한읍,고한읍,고한읍,3235012,4277025300,4277025300
강원도,정선군,고한읍,고한읍,고한리,3235012,4277025300,4277025321
강원도,정선군,사북읍,사북읍,사북읍,3235013,4277025600,4277025600
강원도,정선군,사북읍,사북읍,직전리,3235013,4277025600,4277025621
강원도,정선군,사북읍,사북읍,사북리,3235013,4277025600,4277025622
강원도,정선군,신동읍,신동읍,신동읍,3235014,4277025900,4277025900
강원도,정선군,신동읍,신동읍,예미리,3235014,4277025900,4277025921
강원도,정선군,신동읍,신동읍,천포리,3235014,4277025900,4277025922
강원도,정선군,신동읍,신동읍,조동리,3235014,4277025900,4277025923
강원도,정선군,신동읍,신동읍,방제리,3235014,4277025900,4277025924
강원도,정선군,신동읍,신동읍,가사리,3235014,4277025900,4277025925
강원도,정선군,신동읍,신동읍,고성리,3235014,4277025900,4277025926
